periodo,anio,mes,banco,grupo,indicador,segmento,valor
2024-04-01,2024,4,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.7761943007134535
2024-04-01,2024,4,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.227622753928426
2024-04-01,2024,4,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.045337144690498
2024-04-01,2024,4,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.28069903001321894
2024-04-01,2024,4,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-04-01,2024,4,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.756325936002359
2024-04-01,2024,4,banco_falabella,retail_financiero,indice_provisiones,consumo,10.106312831351442
2024-04-01,2024,4,banco_falabella,retail_financiero,indice_provisiones,personas_total,5.652018844711432
2024-04-01,2024,4,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,5.604693310371179
2024-04-01,2024,4,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5124957326034917
2024-04-01,2024,4,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-04-01,2024,4,banco_ripley,retail_financiero,indice_provisiones,comerciales,8.81064049033313
2024-04-01,2024,4,banco_ripley,retail_financiero,indice_provisiones,consumo,11.627294295942773
2024-04-01,2024,4,banco_ripley,retail_financiero,indice_provisiones,personas_total,9.766212830068255
2024-04-01,2024,4,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,9.76477984971718
2024-04-01,2024,4,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5964811890210739
2024-04-01,2024,4,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.2187500337037413
2024-04-01,2024,4,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.5921886514158814
2024-04-01,2024,4,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.165968984949426
2024-04-01,2024,4,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.108101996192758
2024-04-01,2024,4,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.786333071980421
2024-04-01,2024,4,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,0.979964371466586
2024-05-01,2024,5,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.09928125368891749
2024-05-01,2024,5,banco_bci,banca_tradicional,indice_provisiones,comerciales,2.011016452879797
2024-05-01,2024,5,banco_bci,banca_tradicional,indice_provisiones,consumo,7.7487241197707615
2024-05-01,2024,5,banco_bci,banca_tradicional,indice_provisiones,personas_total,1.9607067019819548
2024-05-01,2024,5,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,1.9897426350495753
2024-05-01,2024,5,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.5595587045535642
2024-05-01,2024,5,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.196299994952314
2024-05-01,2024,5,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.9041271940391786
2024-05-01,2024,5,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.8546834100551814
2024-05-01,2024,5,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.2376297317497946
2024-05-01,2024,5,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.062903833603298
2024-05-01,2024,5,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.28139029668032767
2024-05-01,2024,5,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-05-01,2024,5,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.7708098810927435
2024-05-01,2024,5,banco_falabella,retail_financiero,indice_provisiones,consumo,9.958291276962001
2024-05-01,2024,5,banco_falabella,retail_financiero,indice_provisiones,personas_total,5.502640005267236
2024-05-01,2024,5,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,5.463804335931695
2024-05-01,2024,5,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5078120496123364
2024-05-01,2024,5,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-05-01,2024,5,banco_ripley,retail_financiero,indice_provisiones,comerciales,6.939401626203627
2024-05-01,2024,5,banco_ripley,retail_financiero,indice_provisiones,consumo,11.37606247021987
2024-05-01,2024,5,banco_ripley,retail_financiero,indice_provisiones,personas_total,9.546692152183958
2024-05-01,2024,5,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,9.542965324148692
2024-05-01,2024,5,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5823970524281826
2024-05-01,2024,5,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.2187356942783669
2024-05-01,2024,5,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.597059612559873
2024-05-01,2024,5,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.094824734250218
2024-05-01,2024,5,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.1058613100371835
2024-05-01,2024,5,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.781280261872834
2024-05-01,2024,5,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,1.0088965102800642
2024-06-01,2024,6,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.09578923715141145
2024-06-01,2024,6,banco_bci,banca_tradicional,indice_provisiones,comerciales,2.002481096117369
2024-06-01,2024,6,banco_bci,banca_tradicional,indice_provisiones,consumo,8.002506762339836
2024-06-01,2024,6,banco_bci,banca_tradicional,indice_provisiones,personas_total,2.013456995416848
2024-06-01,2024,6,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,2.007129430356342
2024-06-01,2024,6,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.5698497310637942
2024-06-01,2024,6,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.12783348243549153
2024-06-01,2024,6,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.9106556171302655
2024-06-01,2024,6,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.865188451735666
2024-06-01,2024,6,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.2297174430123103
2024-06-01,2024,6,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.0623347312274865
2024-06-01,2024,6,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.28265320556047324
2024-06-01,2024,6,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-06-01,2024,6,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.757235006232327
2024-06-01,2024,6,banco_falabella,retail_financiero,indice_provisiones,consumo,9.788318533472209
2024-06-01,2024,6,banco_falabella,retail_financiero,indice_provisiones,personas_total,5.375933803040042
2024-06-01,2024,6,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,5.343148059796856
2024-06-01,2024,6,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5186824059274292
2024-06-01,2024,6,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-06-01,2024,6,banco_ripley,retail_financiero,indice_provisiones,comerciales,6.114769600297182
2024-06-01,2024,6,banco_ripley,retail_financiero,indice_provisiones,consumo,11.19651137898045
2024-06-01,2024,6,banco_ripley,retail_financiero,indice_provisiones,personas_total,9.410228505940559
2024-06-01,2024,6,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,9.40598155545502
2024-06-01,2024,6,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5826544496522408
2024-06-01,2024,6,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.2187499580468587
2024-06-01,2024,6,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.724419886911381
2024-06-01,2024,6,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.0900234524479
2024-06-01,2024,6,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.110712754136955
2024-06-01,2024,6,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.8326103675969194
2024-06-01,2024,6,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,1.0207420047798466
2024-07-01,2024,7,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.09922578248798002
2024-07-01,2024,7,banco_bci,banca_tradicional,indice_provisiones,comerciales,2.035314318457754
2024-07-01,2024,7,banco_bci,banca_tradicional,indice_provisiones,consumo,7.698420441836563
2024-07-01,2024,7,banco_bci,banca_tradicional,indice_provisiones,personas_total,1.954637269536932
2024-07-01,2024,7,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,2.0006927918428863
2024-07-01,2024,7,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.5779898668516421
2024-07-01,2024,7,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.13952915194392748
2024-07-01,2024,7,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.8857529614168378
2024-07-01,2024,7,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.829245612565929
2024-07-01,2024,7,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.2131895114838724
2024-07-01,2024,7,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.0409397490297527
2024-07-01,2024,7,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.27948359772638653
2024-07-01,2024,7,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-07-01,2024,7,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.728509575627821
2024-07-01,2024,7,banco_falabella,retail_financiero,indice_provisiones,consumo,9.560738083015142
2024-07-01,2024,7,banco_falabella,retail_financiero,indice_provisiones,personas_total,5.230071017090769
2024-07-01,2024,7,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,5.203838943768099
2024-07-01,2024,7,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5144570197210693
2024-07-01,2024,7,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-07-01,2024,7,banco_ripley,retail_financiero,indice_provisiones,comerciales,5.114601548621417
2024-07-01,2024,7,banco_ripley,retail_financiero,indice_provisiones,consumo,10.72354405814464
2024-07-01,2024,7,banco_ripley,retail_financiero,indice_provisiones,personas_total,9.042619273823473
2024-07-01,2024,7,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,9.037770607375704
2024-07-01,2024,7,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5473030584926714
2024-07-01,2024,7,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.21874999960250158
2024-07-01,2024,7,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.820728120945561
2024-07-01,2024,7,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.550744486336961
2024-07-01,2024,7,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.096974776008588
2024-07-01,2024,7,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.8691961405081337
2024-07-01,2024,7,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,0.872068372393791
2024-08-01,2024,8,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.09383923326930625
2024-08-01,2024,8,banco_bci,banca_tradicional,indice_provisiones,comerciales,2.001170520260628
2024-08-01,2024,8,banco_bci,banca_tradicional,indice_provisiones,consumo,7.405968342077681
2024-08-01,2024,8,banco_bci,banca_tradicional,indice_provisiones,personas_total,1.8878944701488674
2024-08-01,2024,8,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,1.9525066626605778
2024-08-01,2024,8,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.5853117450965856
2024-08-01,2024,8,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.12702597533816648
2024-08-01,2024,8,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.89191413727858
2024-08-01,2024,8,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.827927157229387
2024-08-01,2024,8,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.220894423455041
2024-08-01,2024,8,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.0490408357936483
2024-08-01,2024,8,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.2896157084307537
2024-08-01,2024,8,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-08-01,2024,8,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.65118783335451
2024-08-01,2024,8,banco_falabella,retail_financiero,indice_provisiones,consumo,9.093570060361362
2024-08-01,2024,8,banco_falabella,retail_financiero,indice_provisiones,personas_total,5.010869761281776
2024-08-01,2024,8,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,4.992247848497512
2024-08-01,2024,8,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5157183828373119
2024-08-01,2024,8,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-08-01,2024,8,banco_ripley,retail_financiero,indice_provisiones,comerciales,4.671257508056149
2024-08-01,2024,8,banco_ripley,retail_financiero,indice_provisiones,consumo,10.476256108403732
2024-08-01,2024,8,banco_ripley,retail_financiero,indice_provisiones,personas_total,8.848777046180405
2024-08-01,2024,8,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,8.84375283829089
2024-08-01,2024,8,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5237076310905584
2024-08-01,2024,8,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.1983507486484337
2024-08-01,2024,8,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.8782349026156813
2024-08-01,2024,8,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.494576027288114
2024-08-01,2024,8,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.086048481205698
2024-08-01,2024,8,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.8769149235090943
2024-08-01,2024,8,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,0.8789893692629662
2024-09-01,2024,9,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.09456251887304241
2024-09-01,2024,9,banco_bci,banca_tradicional,indice_provisiones,comerciales,2.0033241482899684
2024-09-01,2024,9,banco_bci,banca_tradicional,indice_provisiones,consumo,7.474617379138447
2024-09-01,2024,9,banco_bci,banca_tradicional,indice_provisiones,personas_total,1.9018026343344323
2024-09-01,2024,9,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,1.9592377221109396
2024-09-01,2024,9,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.5962394291411564
2024-09-01,2024,9,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.18351197598281213
2024-09-01,2024,9,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.883150009039299
2024-09-01,2024,9,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.847217186468652
2024-09-01,2024,9,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.2098515591053474
2024-09-01,2024,9,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.0391377574903546
2024-09-01,2024,9,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.2892176752489332
2024-09-01,2024,9,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-09-01,2024,9,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.510775885981188
2024-09-01,2024,9,banco_falabella,retail_financiero,indice_provisiones,consumo,8.821126950436412
2024-09-01,2024,9,banco_falabella,retail_financiero,indice_provisiones,personas_total,4.873854810071389
2024-09-01,2024,9,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,4.854917411227748
2024-09-01,2024,9,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5229010685343424
2024-09-01,2024,9,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-09-01,2024,9,banco_ripley,retail_financiero,indice_provisiones,comerciales,4.492622157085004
2024-09-01,2024,9,banco_ripley,retail_financiero,indice_provisiones,consumo,10.092010063621473
2024-09-01,2024,9,banco_ripley,retail_financiero,indice_provisiones,personas_total,8.551275370188211
2024-09-01,2024,9,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,8.546542315191802
2024-09-01,2024,9,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5179329742385373
2024-09-01,2024,9,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.14926861455386797
2024-09-01,2024,9,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.8625617888672763
2024-09-01,2024,9,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.519864486741205
2024-09-01,2024,9,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.0926227512826268
2024-09-01,2024,9,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.8745288267331337
2024-09-01,2024,9,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,0.8872526559243069
2024-10-01,2024,10,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.07366043014515448
2024-10-01,2024,10,banco_bci,banca_tradicional,indice_provisiones,comerciales,2.0456339226450337
2024-10-01,2024,10,banco_bci,banca_tradicional,indice_provisiones,consumo,7.076531125344995
2024-10-01,2024,10,banco_bci,banca_tradicional,indice_provisiones,personas_total,1.936555457782506
2024-10-01,2024,10,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,1.9986773787960666
2024-10-01,2024,10,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.7322446001760876
2024-10-01,2024,10,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.1376114704833822
2024-10-01,2024,10,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.928762906818405
2024-10-01,2024,10,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.757621304897056
2024-10-01,2024,10,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.1853447291124253
2024-10-01,2024,10,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.052040430883858
2024-10-01,2024,10,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.2853629513892463
2024-10-01,2024,10,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-10-01,2024,10,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.483386738580706
2024-10-01,2024,10,banco_falabella,retail_financiero,indice_provisiones,consumo,8.460247545996088
2024-10-01,2024,10,banco_falabella,retail_financiero,indice_provisiones,personas_total,4.7434885277628664
2024-10-01,2024,10,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,4.7304053217240805
2024-10-01,2024,10,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5307319577514786
2024-10-01,2024,10,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-10-01,2024,10,banco_ripley,retail_financiero,indice_provisiones,comerciales,3.5284077027536545
2024-10-01,2024,10,banco_ripley,retail_financiero,indice_provisiones,consumo,9.707787982556747
2024-10-01,2024,10,banco_ripley,retail_financiero,indice_provisiones,personas_total,8.268275466198162
2024-10-01,2024,10,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,8.263070142857277
2024-10-01,2024,10,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5050550025296923
2024-10-01,2024,10,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.1281182189010168
2024-10-01,2024,10,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.83044758068201
2024-10-01,2024,10,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.399993623830634
2024-10-01,2024,10,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.0869214770559448
2024-10-01,2024,10,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.864251350825341
2024-10-01,2024,10,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,0.8990476314260417
2024-11-01,2024,11,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.09407036286711894
2024-11-01,2024,11,banco_bci,banca_tradicional,indice_provisiones,comerciales,2.0471854326456715
2024-11-01,2024,11,banco_bci,banca_tradicional,indice_provisiones,consumo,7.320231844034629
2024-11-01,2024,11,banco_bci,banca_tradicional,indice_provisiones,personas_total,2.002071421681415
2024-11-01,2024,11,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,2.0278478200337053
2024-11-01,2024,11,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.7496181035678322
2024-11-01,2024,11,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.12589872613401562
2024-11-01,2024,11,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.9454720846030549
2024-11-01,2024,11,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.7502578286703345
2024-11-01,2024,11,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.1923072485709842
2024-11-01,2024,11,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.0647641089181246
2024-11-01,2024,11,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.29583959779797286
2024-11-01,2024,11,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-11-01,2024,11,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.497455349496265
2024-11-01,2024,11,banco_falabella,retail_financiero,indice_provisiones,consumo,8.44641630522123
2024-11-01,2024,11,banco_falabella,retail_financiero,indice_provisiones,personas_total,4.762782164543
2024-11-01,2024,11,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,4.749621023579095
2024-11-01,2024,11,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5239650713247705
2024-11-01,2024,11,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-11-01,2024,11,banco_ripley,retail_financiero,indice_provisiones,comerciales,3.0232318011185737
2024-11-01,2024,11,banco_ripley,retail_financiero,indice_provisiones,consumo,9.341518968351687
2024-11-01,2024,11,banco_ripley,retail_financiero,indice_provisiones,personas_total,7.989899210300681
2024-11-01,2024,11,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,7.9846627945111965
2024-11-01,2024,11,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5277759054772182
2024-11-01,2024,11,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.043427595901205804
2024-11-01,2024,11,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.813544416563967
2024-11-01,2024,11,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.329807982726421
2024-11-01,2024,11,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.0908705084936647
2024-11-01,2024,11,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.8617757083656135
2024-11-01,2024,11,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,0.9126682090856433
2024-12-01,2024,12,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.09423880586171579
2024-12-01,2024,12,banco_bci,banca_tradicional,indice_provisiones,comerciales,1.9696757924982604
2024-12-01,2024,12,banco_bci,banca_tradicional,indice_provisiones,consumo,6.766980889914502
2024-12-01,2024,12,banco_bci,banca_tradicional,indice_provisiones,personas_total,1.8982195805973796
2024-12-01,2024,12,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,1.9392192045431726
2024-12-01,2024,12,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.7527093435377874
2024-12-01,2024,12,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.13301095603894272
2024-12-01,2024,12,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.8720940562113986
2024-12-01,2024,12,banco_de_chile,banca_tradicional,indice_provisiones,consumo,6.618063056564121
2024-12-01,2024,12,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.1619145056215556
2024-12-01,2024,12,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.0118836092397228
2024-12-01,2024,12,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.2905009001058503
2024-12-01,2024,12,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2024-12-01,2024,12,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.422170647542491
2024-12-01,2024,12,banco_falabella,retail_financiero,indice_provisiones,consumo,8.593347622212006
2024-12-01,2024,12,banco_falabella,retail_financiero,indice_provisiones,personas_total,4.850142001392402
2024-12-01,2024,12,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,4.829279948466187
2024-12-01,2024,12,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5241455876404492
2024-12-01,2024,12,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2024-12-01,2024,12,banco_ripley,retail_financiero,indice_provisiones,comerciales,3.1541665447680876
2024-12-01,2024,12,banco_ripley,retail_financiero,indice_provisiones,consumo,9.110916493484675
2024-12-01,2024,12,banco_ripley,retail_financiero,indice_provisiones,personas_total,7.843794085988372
2024-12-01,2024,12,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,7.839140549062493
2024-12-01,2024,12,banco_ripley,retail_financiero,indice_provisiones,vivienda,0.5075876701962917
2024-12-01,2024,12,banco_santander_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.079925459155923
2024-12-01,2024,12,banco_santander_chile,banca_tradicional,indice_provisiones,comerciales,3.7752794207622555
2024-12-01,2024,12,banco_santander_chile,banca_tradicional,indice_provisiones,consumo,6.192358691736396
2024-12-01,2024,12,banco_santander_chile,banca_tradicional,indice_provisiones,personas_total,2.080291665097184
2024-12-01,2024,12,banco_santander_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.8445748749978828
2024-12-01,2024,12,banco_santander_chile,banca_tradicional,indice_provisiones,vivienda,0.9178636834525652
2025-01-01,2025,1,banco_bci,banca_tradicional,indice_provisiones,adeudado_bancos,0.10534004421729631
2025-01-01,2025,1,banco_bci,banca_tradicional,indice_provisiones,comerciales,1.978198673252576
2025-01-01,2025,1,banco_bci,banca_tradicional,indice_provisiones,consumo,7.318095317186871
2025-01-01,2025,1,banco_bci,banca_tradicional,indice_provisiones,personas_total,2.0011044128833335
2025-01-01,2025,1,banco_bci,banca_tradicional,indice_provisiones,total_colocaciones,1.987967180756952
2025-01-01,2025,1,banco_bci,banca_tradicional,indice_provisiones,vivienda,0.7523809808007925
2025-01-01,2025,1,banco_de_chile,banca_tradicional,indice_provisiones,adeudado_bancos,0.19863322255847063
2025-01-01,2025,1,banco_de_chile,banca_tradicional,indice_provisiones,comerciales,1.891046213365376
2025-01-01,2025,1,banco_de_chile,banca_tradicional,indice_provisiones,consumo,7.217586163703779
2025-01-01,2025,1,banco_de_chile,banca_tradicional,indice_provisiones,personas_total,2.326472292076689
2025-01-01,2025,1,banco_de_chile,banca_tradicional,indice_provisiones,total_colocaciones,2.1012101222065076
2025-01-01,2025,1,banco_de_chile,banca_tradicional,indice_provisiones,vivienda,0.28504946317159113
2025-01-01,2025,1,banco_falabella,retail_financiero,indice_provisiones,adeudado_bancos,
2025-01-01,2025,1,banco_falabella,retail_financiero,indice_provisiones,comerciales,4.352845817744941
2025-01-01,2025,1,banco_falabella,retail_financiero,indice_provisiones,consumo,8.320682695274225
2025-01-01,2025,1,banco_falabella,retail_financiero,indice_provisiones,personas_total,4.735134080537227
2025-01-01,2025,1,banco_falabella,retail_financiero,indice_provisiones,total_colocaciones,4.716819625908582
2025-01-01,2025,1,banco_falabella,retail_financiero,indice_provisiones,vivienda,0.5360719835074649
2025-01-01,2025,1,banco_ripley,retail_financiero,indice_provisiones,adeudado_bancos,
2025-01-01,2025,1,banco_ripley,retail_financiero,indice_provisiones,comerciales,3.179234683787471
2025-01-01,2025,1,banco_ripley,retail_financiero,indice_provisiones,consumo,8.709663642941898
2025-01-01,2025,1,banco_ripley,retail_financiero,indice_provisiones,personas_total,7.544862929676184
2025-01-01,2025,1,banco_ripley,retail_financiero,indice_provisiones,total_colocaciones,7.540818003596887
